subject_id,task_part,block_order,block_condition,category_type,num_stim_rep,image,category,task_block,stim_num,correct_mem_response,mem_response,confidence,rt,mem_acc,conf_number,conf_rating,foil_type,memory_delay
3768,memory_trial,1,2,old,6,horse7.png,horse,animals,7,old,old,definitely,1866,1,1,4,old,7
3768,memory_trial,1,2,old,6,cow5.png,cow,animals,5,old,old,definitely,1792,1,1,4,old,7
3768,memory_trial,1,2,old,3,cow8.png,cow,animals,8,old,new,definitely,3074,0,1,1,old,7
3768,memory_trial,1,2,old,6,goat6.png,goat,animals,6,old,old,definitely,1411,1,1,4,old,7
3768,memory_trial,1,2,old,3,goat5.png,goat,animals,5,old,new,maybe,3348,0,0,2,old,7
3768,memory_trial,1,2,old,6,goat1.png,goat,animals,1,old,new,definitely,4089,0,1,1,old,7
3768,memory_trial,1,2,old,6,cow3.png,cow,animals,3,old,old,definitely,1805,1,1,4,old,7
3768,memory_trial,1,2,old,3,horse3.png,horse,animals,3,old,old,definitely,1375,1,1,4,old,7
3768,memory_trial,1,2,old,6,horse1.png,horse,animals,1,old,old,definitely,817,1,1,4,old,7
3768,memory_trial,1,2,old,1,horse4.png,horse,animals,4,old,old,definitely,1323,1,1,4,old,7
3768,memory_trial,1,2,old,1,cow1.png,cow,animals,1,old,old,maybe,1795,1,0,3,old,7
3768,memory_trial,1,2,old,1,goat8.png,goat,animals,8,old,new,definitely,1248,0,1,1,old,7
3768,memory_trial,1,2,old,1,cow4.png,cow,animals,4,old,old,definitely,1198,1,1,4,old,7
3768,memory_trial,1,2,old,1,goat4.png,goat,animals,4,old,new,maybe,1270,0,0,2,old,7
3768,memory_trial,1,2,old,1,horse2.png,horse,animals,2,old,old,definitely,1256,1,1,4,old,7
3768,memory_trial,2,1,old,6,cactus4.png,cactus,plants,4,old,old,definitely,920,1,1,4,old,7
3768,memory_trial,2,1,old,6,cactus6.png,cactus,plants,6,old,new,definitely,1157,0,1,1,old,7
3768,memory_trial,2,1,old,6,flower4.png,flower,plants,4,old,old,definitely,920,1,1,4,old,7
3768,memory_trial,2,1,old,3,cactus8.png,cactus,plants,8,old,old,definitely,3134,1,1,4,old,7
3768,memory_trial,2,1,old,6,tree3.png,tree,plants,3,old,old,definitely,1105,1,1,4,old,7
3768,memory_trial,2,1,old,6,flower2.png,flower,plants,2,old,new,maybe,1636,0,0,2,old,7
3768,memory_trial,2,1,old,3,flower8.png,flower,plants,8,old,new,maybe,5275,0,0,2,old,7
3768,memory_trial,2,1,old,6,tree6.png,tree,plants,6,old,old,definitely,1171,1,1,4,old,7
3768,memory_trial,2,1,old,3,tree5.png,tree,plants,5,old,old,definitely,1536,1,1,4,old,7
3768,memory_trial,2,1,old,1,flower6.png,flower,plants,6,old,new,definitely,1627,0,1,1,old,7
3768,memory_trial,2,1,old,1,tree1.png,tree,plants,1,old,old,maybe,1462,1,0,3,old,7
3768,memory_trial,2,1,old,1,cactus5.png,cactus,plants,5,old,old,definitely,1080,1,1,4,old,7
3768,memory_trial,2,1,old,1,cactus1.png,cactus,plants,1,old,old,definitely,1854,1,1,4,old,7
3768,memory_trial,2,1,old,1,flower1.png,flower,plants,1,old,new,definitely,1268,0,1,1,old,7
3768,memory_trial,2,1,old,1,tree7.png,tree,plants,7,old,new,definitely,4871,0,1,1,old,7
3768,memory_trial,3,2,old,3,table2.png,table,furniture,2,old,old,maybe,1775,1,0,3,old,7
3768,memory_trial,3,2,old,6,table5.png,table,furniture,5,old,old,definitely,1168,1,1,4,old,7
3768,memory_trial,3,2,old,6,bed7.png,bed,furniture,7,old,old,definitely,2372,1,1,4,old,7
3768,memory_trial,3,2,old,6,bed6.png,bed,furniture,6,old,old,maybe,1488,1,0,3,old,7
3768,memory_trial,3,2,old,3,bed1.png,bed,furniture,1,old,old,definitely,1797,1,1,4,old,7
3768,memory_trial,3,2,old,6,table6.png,table,furniture,6,old,new,maybe,2173,0,0,2,old,7
3768,memory_trial,3,2,old,6,sofa2.png,sofa,furniture,2,old,old,definitely,1453,1,1,4,old,7
3768,memory_trial,3,2,old,3,sofa1.png,sofa,furniture,1,old,old,definitely,1944,1,1,4,old,7
3768,memory_trial,3,2,old,6,sofa8.png,sofa,furniture,8,old,old,definitely,1598,1,1,4,old,7
3768,memory_trial,3,2,old,1,sofa6.png,sofa,furniture,6,old,new,definitely,1154,0,1,1,old,7
3768,memory_trial,3,2,old,1,bed4.png,bed,furniture,4,old,new,maybe,1195,0,0,2,old,7
3768,memory_trial,3,2,old,1,table8.png,table,furniture,8,old,old,definitely,2072,1,1,4,old,7
3768,memory_trial,3,2,old,1,sofa3.png,sofa,furniture,3,old,old,maybe,2804,1,0,3,old,7
3768,memory_trial,3,2,old,1,table1.png,table,furniture,1,old,new,maybe,2920,0,0,2,old,7
3768,memory_trial,3,2,old,1,bed5.png,bed,furniture,5,old,old,definitely,2136,1,1,4,old,7
3768,memory_trial,4,1,old,6,cat2.png,cat,pets,2,old,old,definitely,936,1,1,4,old,7
3768,memory_trial,4,1,old,3,rabbit2.png,rabbit,pets,2,old,old,maybe,3183,1,0,3,old,7
3768,memory_trial,4,1,old,6,rabbit7.png,rabbit,pets,7,old,old,maybe,2615,1,0,3,old,7
3768,memory_trial,4,1,old,6,rodent7.png,rodent,pets,7,old,old,definitely,1283,1,1,4,old,7
3768,memory_trial,4,1,old,6,rodent4.png,rodent,pets,4,old,old,definitely,1559,1,1,4,old,7
3768,memory_trial,4,1,old,6,rabbit1.png,rabbit,pets,1,old,new,definitely,1567,0,1,1,old,7
3768,memory_trial,4,1,old,6,cat7.png,cat,pets,7,old,old,definitely,1728,1,1,4,old,7
3768,memory_trial,4,1,old,3,cat5.png,cat,pets,5,old,old,definitely,2746,1,1,4,old,7
3768,memory_trial,4,1,old,3,rodent3.png,rodent,pets,3,old,old,maybe,1443,1,0,3,old,7
3768,memory_trial,4,1,old,1,rabbit8.png,rabbit,pets,8,old,old,definitely,1201,1,1,4,old,7
3768,memory_trial,4,1,old,1,rabbit6.png,rabbit,pets,6,old,old,maybe,1332,1,0,3,old,7
3768,memory_trial,4,1,old,1,cat3.png,cat,pets,3,old,new,definitely,3340,0,1,1,old,7
3768,memory_trial,4,1,old,1,rodent8.png,rodent,pets,8,old,new,definitely,1712,0,1,1,old,7
3768,memory_trial,4,1,old,1,rodent6.png,rodent,pets,6,old,old,maybe,1695,1,0,3,old,7
3768,memory_trial,4,1,old,1,cat6.png,cat,pets,6,old,old,definitely,1603,1,1,4,old,7
3768,memory_trial,5,1,old,6,boat2.png,boat,vehicles,2,old,new,maybe,1925,0,0,2,old,7
3768,memory_trial,5,1,old,3,boat8.png,boat,vehicles,8,old,old,definitely,1332,1,1,4,old,7
3768,memory_trial,5,1,old,3,plane7.png,plane,vehicles,7,old,new,maybe,1703,0,0,2,old,7
3768,memory_trial,5,1,old,6,boat1.png,boat,vehicles,1,old,old,definitely,997,1,1,4,old,7
3768,memory_trial,5,1,old,6,train6.png,train,vehicles,6,old,old,definitely,991,1,1,4,old,7
3768,memory_trial,5,1,old,6,train4.png,train,vehicles,4,old,old,definitely,1829,1,1,4,old,7
3768,memory_trial,5,1,old,6,plane4.png,plane,vehicles,4,old,old,definitely,1385,1,1,4,old,7
3768,memory_trial,5,1,old,3,train1.png,train,vehicles,1,old,new,definitely,1095,0,1,1,old,7
3768,memory_trial,5,1,old,6,plane2.png,plane,vehicles,2,old,old,definitely,2496,1,1,4,old,7
3768,memory_trial,5,1,old,1,plane8.png,plane,vehicles,8,old,old,maybe,1903,1,0,3,old,7
3768,memory_trial,5,1,old,1,plane3.png,plane,vehicles,3,old,old,definitely,1880,1,1,4,old,7
3768,memory_trial,5,1,old,1,train8.png,train,vehicles,8,old,new,definitely,1598,0,1,1,old,7
3768,memory_trial,5,1,old,1,boat7.png,boat,vehicles,7,old,old,definitely,1584,1,1,4,old,7
3768,memory_trial,5,1,old,1,train3.png,train,vehicles,3,old,new,maybe,2210,0,0,2,old,7
3768,memory_trial,5,1,old,1,boat6.png,boat,vehicles,6,old,new,maybe,1650,0,0,2,old,7
3768,memory_trial,6,2,old,3,straw1.png,straw,fruit,1,old,old,definitely,1545,1,1,4,old,7
3768,memory_trial,6,2,old,3,apple7.png,apple,fruit,7,old,old,definitely,3101,1,1,4,old,7
3768,memory_trial,6,2,old,6,orange2.png,orange,fruit,2,old,new,maybe,2461,0,0,2,old,7
3768,memory_trial,6,2,old,6,apple1.png,apple,fruit,1,old,old,definitely,1203,1,1,4,old,7
3768,memory_trial,6,2,old,6,apple3.png,apple,fruit,3,old,old,definitely,1435,1,1,4,old,7
3768,memory_trial,6,2,old,6,straw2.png,straw,fruit,2,old,old,definitely,2056,1,1,4,old,7
3768,memory_trial,6,2,old,3,orange8.png,orange,fruit,8,old,new,definitely,1997,0,1,1,old,7
3768,memory_trial,6,2,old,6,straw5.png,straw,fruit,5,old,old,definitely,2125,1,1,4,old,7
3768,memory_trial,6,2,old,6,orange3.png,orange,fruit,3,old,new,definitely,1569,0,1,1,old,7
3768,memory_trial,6,2,old,1,straw6.png,straw,fruit,6,old,new,definitely,3124,0,1,1,old,7
3768,memory_trial,6,2,old,1,orange7.png,orange,fruit,7,old,old,definitely,904,1,1,4,old,7
3768,memory_trial,6,2,old,1,apple5.png,apple,fruit,5,old,new,maybe,2444,0,0,2,old,7
3768,memory_trial,6,2,old,1,orange6.png,orange,fruit,6,old,new,definitely,1549,0,1,1,old,7
3768,memory_trial,6,2,old,1,straw4.png,straw,fruit,4,old,new,maybe,3104,0,0,2,old,7
3768,memory_trial,6,2,old,1,apple6.png,apple,fruit,6,old,new,definitely,1998,0,1,1,old,7
3770,memory_trial,1,1,old,6,bush6.png,bush,plants,6,old,old,definitely,1689.9000000022352,1,1,4,old,6
3770,memory_trial,1,1,old,6,cactus4.png,cactus,plants,4,old,old,definitely,1762.10000000149,1,1,4,old,6
3770,memory_trial,1,1,old,6,bush4.png,bush,plants,4,old,old,definitely,940.3000000007452,1,1,4,old,6
3770,memory_trial,1,1,old,6,tree2.png,tree,plants,2,old,old,definitely,2860.800000000745,1,1,4,old,6
3770,memory_trial,1,1,old,6,cactus1.png,cactus,plants,1,old,new,definitely,900.4000000022352,0,1,1,old,6
3770,memory_trial,1,1,old,6,tree5.png,tree,plants,5,old,old,definitely,997.0999999977648,1,1,4,old,6
3770,memory_trial,1,1,old,3,cactus7.png,cactus,plants,7,old,new,definitely,722.1000000014901,0,1,1,old,6
3770,memory_trial,1,1,old,3,tree7.png,tree,plants,7,old,old,definitely,1704.10000000149,1,1,4,old,6
3770,memory_trial,1,1,old,3,bush5.png,bush,plants,5,old,old,definitely,884.5,1,1,4,old,6
3770,memory_trial,1,1,old,1,cactus8.png,cactus,plants,8,old,new,definitely,1276.5999999977648,0,1,1,old,6
3770,memory_trial,1,1,old,1,bush8.png,bush,plants,8,old,old,definitely,1649.5,1,1,4,old,6
3770,memory_trial,1,1,old,1,cactus5.png,cactus,plants,5,old,new,definitely,846.3000000007451,0,1,1,old,6
3770,memory_trial,1,1,old,1,tree3.png,tree,plants,3,old,new,definitely,2642.800000000745,0,1,1,old,6
3770,memory_trial,1,1,old,1,bush1.png,bush,plants,1,old,old,definitely,997.9000000022352,1,1,4,old,6
3770,memory_trial,1,1,old,1,tree4.png,tree,plants,4,old,old,definitely,1303.7999999970198,1,1,4,old,6
3770,memory_trial,2,2,old,6,bed7.png,bed,furniture,7,old,old,definitely,1651.60000000149,1,1,4,old,6
3770,memory_trial,2,2,old,6,chair6.png,chair,furniture,6,old,old,definitely,1833.800000000745,1,1,4,old,6
3770,memory_trial,2,2,old,6,chair3.png,chair,furniture,3,old,old,definitely,1431,1,1,4,old,6
3770,memory_trial,2,2,old,6,table4.png,table,furniture,4,old,old,definitely,1792.199999999255,1,1,4,old,6
3770,memory_trial,2,2,old,3,chair1.png,chair,furniture,1,old,new,maybe,638,0,0,2,old,6
3770,memory_trial,2,2,old,6,table7.png,table,furniture,7,old,new,definitely,1310.199999999255,0,1,1,old,6
3770,memory_trial,2,2,old,6,bed5.png,bed,furniture,5,old,old,definitely,1270.39999999851,1,1,4,old,6
3770,memory_trial,2,2,old,3,table1.png,table,furniture,1,old,new,definitely,1056,0,1,1,old,6
3770,memory_trial,2,2,old,3,bed3.png,bed,furniture,3,old,new,definitely,1182.89999999851,0,1,1,old,6
3770,memory_trial,2,2,old,1,bed8.png,bed,furniture,8,old,new,maybe,2700.39999999851,0,0,2,old,6
3770,memory_trial,2,2,old,1,chair2.png,chair,furniture,2,old,new,definitely,1102,0,1,1,old,6
3770,memory_trial,2,2,old,1,chair5.png,chair,furniture,5,old,new,definitely,1242.7000000029802,0,1,1,old,6
3770,memory_trial,2,2,old,1,table6.png,table,furniture,6,old,new,definitely,1165.60000000149,0,1,1,old,6
3770,memory_trial,2,2,old,1,table5.png,table,furniture,5,old,new,definitely,797.1999999992549,0,1,1,old,6
3770,memory_trial,2,2,old,1,bed4.png,bed,furniture,4,old,old,definitely,1353.4000000022352,1,1,4,old,6
3770,memory_trial,3,2,old,6,straw3.png,straw,fruit,3,old,old,definitely,832.0999999977648,1,1,4,old,6
3770,memory_trial,3,2,old,6,apple1.png,apple,fruit,1,old,old,definitely,1060.699999999255,1,1,4,old,6
3770,memory_trial,3,2,old,6,orange7.png,orange,fruit,7,old,old,definitely,1465.7000000029802,1,1,4,old,6
3770,memory_trial,3,2,old,6,apple6.png,apple,fruit,6,old,old,definitely,1047.39999999851,1,1,4,old,6
3770,memory_trial,3,2,old,6,orange3.png,orange,fruit,3,old,new,definitely,1534.800000000745,0,1,1,old,6
3770,memory_trial,3,2,old,6,straw2.png,straw,fruit,2,old,old,definitely,916.3000000007452,1,1,4,old,6
3770,memory_trial,3,2,old,3,orange5.png,orange,fruit,5,old,new,definitely,863.0999999977648,0,1,1,old,6
3770,memory_trial,3,2,old,3,apple3.png,apple,fruit,3,old,old,definitely,1006.5,1,1,4,old,6
3770,memory_trial,3,2,old,3,straw1.png,straw,fruit,1,old,new,definitely,967.60000000149,0,1,1,old,6
3770,memory_trial,3,2,old,1,apple4.png,apple,fruit,4,old,new,definitely,1002.1999999992548,0,1,1,old,6
3770,memory_trial,3,2,old,1,orange4.png,orange,fruit,4,old,new,definitely,1560.39999999851,0,1,1,old,6
3770,memory_trial,3,2,old,1,orange6.png,orange,fruit,6,old,new,definitely,1680.0999999977648,0,1,1,old,6
3770,memory_trial,3,2,old,1,straw8.png,straw,fruit,8,old,new,definitely,813.1000000014901,0,1,1,old,6
3770,memory_trial,3,2,old,1,straw4.png,straw,fruit,4,old,old,definitely,1357.5,1,1,4,old,6
3770,memory_trial,3,2,old,1,apple7.png,apple,fruit,7,old,old,definitely,1304.7000000029802,1,1,4,old,6
3770,memory_trial,4,2,old,6,sheep7.png,sheep,animals,7,old,old,definitely,1236,1,1,4,old,6
3770,memory_trial,4,2,old,6,sheep2.png,sheep,animals,2,old,old,maybe,3248.800000000745,1,0,3,old,6
3770,memory_trial,4,2,old,6,cow1.png,cow,animals,1,old,old,maybe,2284.300000000745,1,0,3,old,6
3770,memory_trial,4,2,old,6,goat6.png,goat,animals,6,old,new,definitely,845,0,1,1,old,6
3770,memory_trial,4,2,old,3,sheep1.png,sheep,animals,1,old,new,maybe,2085.699999999255,0,0,2,old,6
3770,memory_trial,4,2,old,6,cow7.png,cow,animals,7,old,old,definitely,1018.89999999851,1,1,4,old,6
3770,memory_trial,4,2,old,3,cow6.png,cow,animals,6,old,old,maybe,1314.7000000029802,1,0,3,old,6
3770,memory_trial,4,2,old,6,goat3.png,goat,animals,3,old,old,definitely,1065.7000000029802,1,1,4,old,6
3770,memory_trial,4,2,old,3,goat2.png,goat,animals,2,old,new,maybe,2609.5,0,0,2,old,6
3770,memory_trial,4,2,old,1,goat7.png,goat,animals,7,old,new,definitely,3167.900000002235,0,1,1,old,6
3770,memory_trial,4,2,old,1,cow2.png,cow,animals,2,old,new,definitely,794.4000000022352,0,1,1,old,6
3770,memory_trial,4,2,old,1,cow8.png,cow,animals,8,old,new,definitely,870.8999999985099,0,1,1,old,6
3770,memory_trial,4,2,old,1,sheep8.png,sheep,animals,8,old,new,maybe,838.7999999970198,0,0,2,old,6
3770,memory_trial,4,2,old,1,goat8.png,goat,animals,8,old,new,maybe,1671.2000000029802,0,0,2,old,6
3770,memory_trial,4,2,old,1,sheep4.png,sheep,animals,4,old,old,definitely,1051.5,1,1,4,old,6
3770,memory_trial,5,1,old,6,rodent8.png,rodent,pets,8,old,old,definitely,950.7000000029802,1,1,4,old,6
3770,memory_trial,5,1,old,6,rodent7.png,rodent,pets,7,old,new,maybe,3095.699999999255,0,0,2,old,6
3770,memory_trial,5,1,old,3,rodent5.png,rodent,pets,5,old,old,definitely,1344,1,1,4,old,6
3770,memory_trial,5,1,old,6,rabbit6.png,rabbit,pets,6,old,old,maybe,3800.699999999255,1,0,3,old,6
3770,memory_trial,5,1,old,6,rabbit3.png,rabbit,pets,3,old,new,maybe,1087.9000000022352,0,0,2,old,6
3770,memory_trial,5,1,old,6,cat8.png,cat,pets,8,old,old,definitely,1580.0999999977648,1,1,4,old,6
3770,memory_trial,5,1,old,3,rabbit4.png,rabbit,pets,4,old,new,definitely,1566.199999999255,0,1,1,old,6
3770,memory_trial,5,1,old,3,cat3.png,cat,pets,3,old,new,maybe,3955.800000000745,0,0,2,old,6
3770,memory_trial,5,1,old,6,cat2.png,cat,pets,2,old,old,maybe,2450.900000002235,1,0,3,old,6
3770,memory_trial,5,1,old,1,rodent6.png,rodent,pets,6,old,new,definitely,1502.800000000745,0,1,1,old,6
3770,memory_trial,5,1,old,1,cat6.png,cat,pets,6,old,old,definitely,1968.800000000745,1,1,4,old,6
3770,memory_trial,5,1,old,1,cat7.png,cat,pets,7,old,old,definitely,1339.10000000149,1,1,4,old,6
3770,memory_trial,5,1,old,1,rabbit2.png,rabbit,pets,2,old,new,definitely,1231.10000000149,0,1,1,old,6
3770,memory_trial,5,1,old,1,rodent3.png,rodent,pets,3,old,old,definitely,1331.699999999255,1,1,4,old,6
3770,memory_trial,5,1,old,1,rabbit8.png,rabbit,pets,8,old,new,definitely,971.5,0,1,1,old,6
3770,memory_trial,6,1,old,6,plane4.png,plane,vehicles,4,old,new,definitely,1709.60000000149,0,1,1,old,6
3770,memory_trial,6,1,old,6,train8.png,train,vehicles,8,old,old,definitely,1217.7999999970198,1,1,4,old,6
3770,memory_trial,6,1,old,3,boat5.png,boat,vehicles,5,old,old,definitely,2117,1,1,4,old,6
3770,memory_trial,6,1,old,6,plane5.png,plane,vehicles,5,old,old,maybe,1529.199999999255,1,0,3,old,6
3770,memory_trial,6,1,old,3,train2.png,train,vehicles,2,old,old,definitely,1269,1,1,4,old,6
3770,memory_trial,6,1,old,6,boat2.png,boat,vehicles,2,old,new,definitely,760.5,0,1,1,old,6
3770,memory_trial,6,1,old,3,plane3.png,plane,vehicles,3,old,old,definitely,1104.39999999851,1,1,4,old,6
3770,memory_trial,6,1,old,6,boat6.png,boat,vehicles,6,old,new,maybe,1317.2999999970198,0,0,2,old,6
3770,memory_trial,6,1,old,6,train7.png,train,vehicles,7,old,old,definitely,2971,1,1,4,old,6
3770,memory_trial,6,1,old,1,train1.png,train,vehicles,1,old,old,definitely,902.89999999851,1,1,4,old,6
3770,memory_trial,6,1,old,1,plane1.png,plane,vehicles,1,old,new,definitely,875.3999999985099,0,1,1,old,6
3770,memory_trial,6,1,old,1,boat8.png,boat,vehicles,8,old,new,definitely,2028.39999999851,0,1,1,old,6
3770,memory_trial,6,1,old,1,boat1.png,boat,vehicles,1,old,new,definitely,4845.60000000149,0,1,1,old,6
3770,memory_trial,6,1,old,1,plane2.png,plane,vehicles,2,old,old,definitely,971.1999999992548,1,1,4,old,6
3770,memory_trial,6,1,old,1,train3.png,train,vehicles,3,old,old,definitely,1552.0999999977648,1,1,4,old,6
3857,memory_trial,1,2,old,3,chair7.png,chair,furniture,7,old,new,definitely,657.8999999761581,0,1,1,old,6
3857,memory_trial,1,2,old,6,bed7.png,bed,furniture,7,old,old,definitely,1481.800000011921,1,1,4,old,6
3857,memory_trial,1,2,old,3,sofa1.png,sofa,furniture,1,old,new,definitely,1056.199999988079,0,1,1,old,6
3857,memory_trial,1,2,old,6,chair3.png,chair,furniture,3,old,old,definitely,1228.2000000476835,1,1,4,old,6
3857,memory_trial,1,2,old,6,sofa8.png,sofa,furniture,8,old,old,definitely,850,1,1,4,old,6
3857,memory_trial,1,2,old,6,chair1.png,chair,furniture,1,old,old,definitely,908.4000000357628,1,1,4,old,6
3857,memory_trial,1,2,old,3,bed4.png,bed,furniture,4,old,new,definitely,1570.5999999642372,0,1,1,old,6
3857,memory_trial,1,2,old,6,bed8.png,bed,furniture,8,old,old,definitely,1615.100000023842,1,1,4,old,6
3857,memory_trial,1,2,old,6,sofa2.png,sofa,furniture,2,old,old,definitely,1680.2000000476835,1,1,4,old,6
3857,memory_trial,1,2,old,1,sofa3.png,sofa,furniture,3,old,new,definitely,688.8999999761581,0,1,1,old,6
3857,memory_trial,1,2,old,1,bed6.png,bed,furniture,6,old,new,definitely,1600.100000023842,0,1,1,old,6
3857,memory_trial,1,2,old,1,sofa6.png,sofa,furniture,6,old,new,definitely,1265.100000023842,0,1,1,old,6
3857,memory_trial,1,2,old,1,chair6.png,chair,furniture,6,old,new,definitely,711,0,1,1,old,6
3857,memory_trial,1,2,old,1,chair8.png,chair,furniture,8,old,new,definitely,826.4000000357628,0,1,1,old,6
3857,memory_trial,1,2,old,1,bed5.png,bed,furniture,5,old,old,definitely,1091.699999988079,1,1,4,old,6
3857,memory_trial,2,1,old,6,tree2.png,tree,plants,2,old,old,definitely,1860.100000023842,1,1,4,old,6
3857,memory_trial,2,1,old,6,cactus5.png,cactus,plants,5,old,new,definitely,1054.9000000357628,0,1,1,old,6
3857,memory_trial,2,1,old,6,cactus7.png,cactus,plants,7,old,new,definitely,675.7000000476837,0,1,1,old,6
3857,memory_trial,2,1,old,6,flower8.png,flower,plants,8,old,old,definitely,788.0999999642372,1,1,4,old,6
3857,memory_trial,2,1,old,3,tree6.png,tree,plants,6,old,old,definitely,2389,1,1,4,old,6
3857,memory_trial,2,1,old,6,tree8.png,tree,plants,8,old,old,definitely,724.9000000357628,1,1,4,old,6
3857,memory_trial,2,1,old,3,cactus1.png,cactus,plants,1,old,new,definitely,514,0,1,1,old,6
3857,memory_trial,2,1,old,6,flower4.png,flower,plants,4,old,old,definitely,1175.699999988079,1,1,4,old,6
3857,memory_trial,2,1,old,3,flower3.png,flower,plants,3,old,old,definitely,1340.0999999642372,1,1,4,old,6
3857,memory_trial,2,1,old,1,cactus6.png,cactus,plants,6,old,new,definitely,924,0,1,1,old,6
3857,memory_trial,2,1,old,1,tree5.png,tree,plants,5,old,new,definitely,1280.899999976158,0,1,1,old,6
3857,memory_trial,2,1,old,1,cactus3.png,cactus,plants,3,old,new,definitely,615.0999999642372,0,1,1,old,6
3857,memory_trial,2,1,old,1,tree7.png,tree,plants,7,old,new,definitely,809.5,0,1,1,old,6
3857,memory_trial,2,1,old,1,flower6.png,flower,plants,6,old,new,definitely,2009.600000023842,0,1,1,old,6
3857,memory_trial,2,1,old,1,flower7.png,flower,plants,7,old,new,definitely,1720.5,0,1,1,old,6
3857,memory_trial,3,2,old,6,dog8.png,dog,pets,8,old,old,definitely,1120.300000011921,1,1,4,old,6
3857,memory_trial,3,2,old,3,cat3.png,cat,pets,3,old,new,definitely,822.8999999761581,0,1,1,old,6
3857,memory_trial,3,2,old,6,rodent1.png,rodent,pets,1,old,old,definitely,666,1,1,4,old,6
3857,memory_trial,3,2,old,6,rodent5.png,rodent,pets,5,old,old,definitely,1140.899999976158,1,1,4,old,6
3857,memory_trial,3,2,old,6,dog2.png,dog,pets,2,old,new,definitely,708.5,0,1,1,old,6
3857,memory_trial,3,2,old,6,cat2.png,cat,pets,2,old,old,definitely,1432.5999999642372,1,1,4,old,6
3857,memory_trial,3,2,old,3,dog7.png,dog,pets,7,old,new,definitely,1466,0,1,1,old,6
3857,memory_trial,3,2,old,6,cat8.png,cat,pets,8,old,new,definitely,829.8999999761581,0,1,1,old,6
3857,memory_trial,3,2,old,3,rodent7.png,rodent,pets,7,old,new,definitely,802.0999999642372,0,1,1,old,6
3857,memory_trial,3,2,old,1,dog5.png,dog,pets,5,old,new,definitely,956.5999999642372,0,1,1,old,6
3857,memory_trial,3,2,old,1,cat6.png,cat,pets,6,old,new,definitely,1213.5,0,1,1,old,6
3857,memory_trial,3,2,old,1,cat5.png,cat,pets,5,old,old,definitely,935.5,1,1,4,old,6
3857,memory_trial,3,2,old,1,rodent8.png,rodent,pets,8,old,old,maybe,1762.100000023842,1,0,3,old,6
3857,memory_trial,3,2,old,1,rodent4.png,rodent,pets,4,old,new,definitely,706.9000000357628,0,1,1,old,6
3857,memory_trial,3,2,old,1,dog3.png,dog,pets,3,old,new,definitely,695.0999999642372,0,1,1,old,6
3857,memory_trial,4,2,old,6,orange5.png,orange,fruit,5,old,old,definitely,773.5999999642372,1,1,4,old,6
3857,memory_trial,4,2,old,6,straw1.png,straw,fruit,1,old,old,definitely,757.3999999761581,1,1,4,old,6
3857,memory_trial,4,2,old,6,straw4.png,straw,fruit,4,old,old,definitely,953.399999976158,1,1,4,old,6
3857,memory_trial,4,2,old,6,apple7.png,apple,fruit,7,old,new,definitely,898.2000000476837,0,1,1,old,6
3857,memory_trial,4,2,old,6,orange7.png,orange,fruit,7,old,new,definitely,1254.600000023842,0,1,1,old,6
3857,memory_trial,4,2,old,6,apple5.png,apple,fruit,5,old,new,definitely,1005.3000000119208,0,1,1,old,6
3857,memory_trial,4,2,old,3,orange3.png,orange,fruit,3,old,old,definitely,711.9000000357628,1,1,4,old,6
3857,memory_trial,4,2,old,3,apple2.png,apple,fruit,2,old,new,definitely,959.600000023842,0,1,1,old,6
3857,memory_trial,4,2,old,3,straw2.png,straw,fruit,2,old,old,definitely,1260.0999999642372,1,1,4,old,6
3857,memory_trial,4,2,old,1,straw7.png,straw,fruit,7,old,old,definitely,1363.4000000357628,1,1,4,old,6
3857,memory_trial,4,2,old,1,apple4.png,apple,fruit,4,old,new,definitely,690.9000000357628,0,1,1,old,6
3857,memory_trial,4,2,old,1,orange1.png,orange,fruit,1,old,old,definitely,1387.800000011921,1,1,4,old,6
3857,memory_trial,4,2,old,1,orange8.png,orange,fruit,8,old,old,maybe,1740.7999999523165,1,0,3,old,6
3857,memory_trial,4,2,old,1,apple6.png,apple,fruit,6,old,new,definitely,593.7999999523163,0,1,1,old,6
3857,memory_trial,4,2,old,1,straw5.png,straw,fruit,5,old,new,definitely,1400,0,1,1,old,6
3857,memory_trial,5,1,old,6,sheep5.png,sheep,animals,5,old,new,definitely,1326.699999988079,0,1,1,old,6
3857,memory_trial,5,1,old,6,cow3.png,cow,animals,3,old,old,definitely,1015.9000000357628,1,1,4,old,6
3857,memory_trial,5,1,old,6,sheep6.png,sheep,animals,6,old,old,definitely,866.7000000476837,1,1,4,old,6
3857,memory_trial,5,1,old,3,sheep4.png,sheep,animals,4,old,old,definitely,1135.199999988079,1,1,4,old,6
3857,memory_trial,5,1,old,6,cow2.png,cow,animals,2,old,old,definitely,869.9000000357628,1,1,4,old,6
3857,memory_trial,5,1,old,6,horse2.png,horse,animals,2,old,old,definitely,809.1000000238419,1,1,4,old,6
3857,memory_trial,5,1,old,6,horse1.png,horse,animals,1,old,old,definitely,1114.100000023842,1,1,4,old,6
3857,memory_trial,5,1,old,3,horse6.png,horse,animals,6,old,old,definitely,743.1000000238419,1,1,4,old,6
3857,memory_trial,5,1,old,3,cow6.png,cow,animals,6,old,old,definitely,1310.100000023842,1,1,4,old,6
